event_id,customer_id,event_type,event_date,session_duration_secs,platform
EVT001684,CUST0065,Dashboard_Viewed,2024-11-03,1413,Web
EVT001685,CUST0103,Integration_Connected,2024-01-21,989,Mobile
EVT001686,CUST0130,Feature_A_Used,2024-08-03,1774,Mobile
EVT001687,CUST0148,Export_Downloaded,2024-10-30,146,Web
EVT001688,CUST0043,Integration_Connected,2024-11-01,2887,API
EVT001689,CUST0051,Feature_B_Used,2024-03-07,2747,Web
EVT001690,CUST0014,Feature_A_Used,2024-06-07,3277,Mobile
EVT001691,CUST0089,Invite_Sent,2024-07-21,707,Web
EVT001692,CUST0169,Feature_B_Used,2024-04-12,734,Web
EVT001693,CUST0021,Feature_B_Used,2024-04-30,3543,Web
EVT001694,CUST0024,Report_Generated,2024-03-19,2834,Web
EVT001695,CUST0199,Dashboard_Viewed,2024-01-03,1985,Web
EVT001696,CUST0026,Invite_Sent,2024-10-08,2843,Web
EVT001697,CUST0055,Invite_Sent,2024-12-08,1571,Mobile
EVT001698,CUST0181,Report_Generated,2024-02-19,1617,Web
EVT001699,CUST0196,Feature_B_Used,2024-07-23,3197,Web
EVT001700,CUST0073,Export_Downloaded,2024-11-01,1643,Web
EVT001701,CUST0089,Invite_Sent,2024-12-08,3062,API
EVT001702,CUST0007,Report_Generated,2024-11-07,759,Mobile
EVT001703,CUST0095,Dashboard_Viewed,2024-06-23,2083,Mobile
EVT001704,CUST0157,Export_Downloaded,2024-02-09,2674,Web
EVT001705,CUST0128,Report_Generated,2024-01-23,895,Web
EVT001706,CUST0024,Dashboard_Viewed,2024-07-15,2708,Web
EVT001707,CUST0039,Integration_Connected,2024-06-08,1614,Mobile
EVT001708,CUST0124,Login,2024-05-13,1757,Web
EVT001709,CUST0102,Feature_A_Used,2024-08-26,3332,Web
EVT001710,CUST0176,Feature_A_Used,2024-12-01,3562,Web
EVT001711,CUST0004,Feature_B_Used,2024-06-12,557,Web
EVT001712,CUST0099,Invite_Sent,2024-01-06,2021,Mobile
EVT001713,CUST0172,Export_Downloaded,2024-08-04,3189,Web
EVT001714,CUST0109,Integration_Connected,2024-11-20,504,Mobile
EVT001715,CUST0116,Dashboard_Viewed,2024-08-30,2946,Web
EVT001716,CUST0137,Dashboard_Viewed,2024-02-27,3247,Web
EVT001717,CUST0109,Export_Downloaded,2024-12-11,357,Web
EVT001718,CUST0087,Integration_Connected,2024-04-11,2139,Mobile
EVT001719,CUST0187,Invite_Sent,2024-08-10,228,Web
EVT001720,CUST0011,Feature_A_Used,2024-09-07,1915,Web
EVT001721,CUST0154,Dashboard_Viewed,2024-05-09,1773,Web
EVT001722,CUST0076,Login,2024-10-04,1124,Web
EVT001723,CUST0092,Export_Downloaded,2024-01-09,1859,Web
EVT001724,CUST0163,Login,2024-11-01,487,Web
EVT001725,CUST0010,Export_Downloaded,2024-05-07,747,Web
EVT001726,CUST0025,Feature_B_Used,2024-03-15,2622,Web
EVT001727,CUST0071,Dashboard_Viewed,2024-08-22,2852,Mobile
EVT001728,CUST0188,Invite_Sent,2024-01-21,343,Web
EVT001729,CUST0010,Feature_B_Used,2024-11-07,2994,Mobile
EVT001730,CUST0026,Export_Downloaded,2024-09-19,3001,Web
EVT001731,CUST0164,Integration_Connected,2024-08-04,1671,Web
EVT001732,CUST0192,Integration_Connected,2024-11-30,3072,API
EVT001733,CUST0111,Feature_A_Used,2024-04-08,2368,Web
EVT001734,CUST0078,Report_Generated,2024-12-21,3302,Web
EVT001735,CUST0147,Invite_Sent,2024-04-20,3145,API
EVT001736,CUST0071,Feature_B_Used,2024-05-21,2084,Mobile
EVT001737,CUST0155,Export_Downloaded,2024-04-02,2807,Web
EVT001738,CUST0002,Export_Downloaded,2024-04-16,106,Mobile
EVT001739,CUST0169,Feature_B_Used,2024-05-20,1123,Web
EVT001740,CUST0163,Dashboard_Viewed,2024-02-19,936,Web
EVT001741,CUST0182,Dashboard_Viewed,2024-04-23,291,Mobile
EVT001742,CUST0187,Invite_Sent,2024-10-28,1753,Mobile
EVT001743,CUST0085,Export_Downloaded,2024-08-31,2314,Web
EVT001744,CUST0088,Dashboard_Viewed,2024-06-26,3399,Web
EVT001745,CUST0119,Invite_Sent,2024-04-17,2210,Mobile
EVT001746,CUST0173,Export_Downloaded,2024-05-10,1680,Web
EVT001747,CUST0147,Feature_A_Used,2024-11-19,2022,Web
EVT001748,CUST0089,Feature_A_Used,2024-04-16,3093,API
EVT001749,CUST0095,Integration_Connected,2024-05-29,3105,Web
EVT001750,CUST0173,Invite_Sent,2024-01-16,668,Mobile
EVT001751,CUST0043,Dashboard_Viewed,2024-10-16,1797,Web
EVT001752,CUST0196,Login,2024-05-25,2309,Mobile
EVT001753,CUST0061,Export_Downloaded,2024-10-02,569,Web
EVT001754,CUST0032,Feature_A_Used,2024-07-21,924,Web
EVT001755,CUST0029,Integration_Connected,2024-04-01,3572,Web
EVT001756,CUST0200,Export_Downloaded,2024-10-08,1703,Web
EVT001757,CUST0056,Export_Downloaded,2024-11-02,1172,Web
EVT001758,CUST0093,Feature_A_Used,2024-12-06,2843,API
EVT001759,CUST0196,Dashboard_Viewed,2024-09-14,2223,Web
EVT001760,CUST0058,Export_Downloaded,2024-09-10,3129,Web
EVT001761,CUST0116,Feature_B_Used,2024-03-31,1668,Web
EVT001762,CUST0137,Dashboard_Viewed,2024-08-25,2717,Web
EVT001763,CUST0026,Export_Downloaded,2024-10-24,2705,Web
EVT001764,CUST0108,Export_Downloaded,2024-04-06,2636,Web
EVT001765,CUST0058,Feature_B_Used,2024-11-08,2569,Web
EVT001766,CUST0021,Export_Downloaded,2024-01-12,1361,Mobile
EVT001767,CUST0043,Invite_Sent,2024-12-16,402,API
EVT001768,CUST0006,Export_Downloaded,2024-10-09,2124,API
EVT001769,CUST0042,Invite_Sent,2024-07-07,2991,API
EVT001770,CUST0045,Invite_Sent,2024-12-30,848,Web
EVT001771,CUST0076,Feature_A_Used,2024-01-16,877,Web
EVT001772,CUST0118,Report_Generated,2024-12-16,2500,Web
EVT001773,CUST0062,Feature_B_Used,2024-08-24,2078,Mobile
EVT001774,CUST0155,Dashboard_Viewed,2024-03-22,1032,Web
EVT001775,CUST0018,Login,2024-01-17,2823,Mobile
EVT001776,CUST0134,Invite_Sent,2024-07-16,318,Mobile
EVT001777,CUST0067,Feature_A_Used,2024-11-06,2680,API
EVT001778,CUST0183,Login,2024-08-12,1999,Mobile
EVT001779,CUST0016,Integration_Connected,2024-07-22,3422,Mobile
EVT001780,CUST0197,Login,2024-07-05,1666,Mobile
EVT001781,CUST0131,Invite_Sent,2024-08-07,3255,Web
EVT001782,CUST0038,Integration_Connected,2024-10-23,3116,Mobile
EVT001783,CUST0185,Feature_B_Used,2024-07-06,1721,Mobile
EVT001784,CUST0037,Report_Generated,2024-09-04,890,Web
EVT001785,CUST0085,Feature_A_Used,2024-08-22,2934,Web
EVT001786,CUST0063,Integration_Connected,2024-06-24,1239,Mobile
EVT001787,CUST0085,Invite_Sent,2024-12-24,1086,Web
EVT001788,CUST0153,Login,2024-03-12,636,Web
EVT001789,CUST0007,Report_Generated,2024-07-08,2338,Web
EVT001790,CUST0075,Integration_Connected,2024-03-22,2355,Mobile
EVT001791,CUST0122,Invite_Sent,2024-12-10,1237,Web
EVT001792,CUST0178,Feature_B_Used,2024-03-16,2518,Web
EVT001793,CUST0099,Integration_Connected,2024-11-22,963,Web
EVT001794,CUST0055,Integration_Connected,2024-03-16,2423,Web
EVT001795,CUST0094,Export_Downloaded,2024-09-01,2563,API
EVT001796,CUST0089,Feature_B_Used,2024-10-27,3522,Web
EVT001797,CUST0134,Dashboard_Viewed,2024-07-12,3574,API
EVT001798,CUST0166,Feature_B_Used,2024-09-25,2004,Web
EVT001799,CUST0098,Login,2024-12-08,295,Web
EVT001800,CUST0080,Report_Generated,2024-04-24,644,Web
EVT001801,CUST0200,Feature_A_Used,2024-11-28,836,Web
EVT001802,CUST0118,Login,2024-09-25,965,Mobile
EVT001803,CUST0094,Login,2024-07-23,2595,Web
EVT001804,CUST0085,Feature_A_Used,2024-05-18,2296,API
EVT001805,CUST0190,Feature_A_Used,2024-01-29,1859,Web
EVT001806,CUST0064,Report_Generated,2024-05-11,3295,Mobile
EVT001807,CUST0177,Report_Generated,2024-04-26,2854,Mobile
EVT001808,CUST0046,Login,2024-11-07,1118,Web
EVT001809,CUST0024,Report_Generated,2024-02-02,572,Web
EVT001810,CUST0016,Report_Generated,2024-04-26,1029,Web
EVT001811,CUST0149,Invite_Sent,2024-08-25,432,Web
EVT001812,CUST0014,Dashboard_Viewed,2024-11-20,329,Web
EVT001813,CUST0030,Invite_Sent,2024-02-12,1979,Web
EVT001814,CUST0139,Report_Generated,2024-11-02,2025,Web
EVT001815,CUST0003,Export_Downloaded,2024-02-27,2979,API
EVT001816,CUST0200,Report_Generated,2024-10-28,3330,Mobile
EVT001817,CUST0194,Invite_Sent,2024-01-01,1061,Mobile
EVT001818,CUST0154,Integration_Connected,2024-09-09,2615,Web
EVT001819,CUST0130,Invite_Sent,2024-09-20,1192,API
EVT001820,CUST0077,Integration_Connected,2024-09-29,1049,Web
EVT001821,CUST0174,Integration_Connected,2024-11-16,1832,Web
EVT001822,CUST0194,Feature_B_Used,2024-09-06,56,Web
EVT001823,CUST0131,Invite_Sent,2024-09-10,698,Web
EVT001824,CUST0195,Export_Downloaded,2024-12-10,1277,Web
EVT001825,CUST0114,Dashboard_Viewed,2024-11-22,2843,Web
EVT001826,CUST0047,Report_Generated,2024-02-25,3154,Web
EVT001827,CUST0079,Integration_Connected,2024-06-12,3169,Web
EVT001828,CUST0027,Integration_Connected,2024-11-08,891,Web
EVT001829,CUST0040,Dashboard_Viewed,2024-03-21,816,Mobile
EVT001830,CUST0044,Feature_B_Used,2024-11-08,2743,Web
EVT001831,CUST0133,Invite_Sent,2024-11-30,2468,Mobile
EVT001832,CUST0200,Integration_Connected,2024-04-27,1106,Web
EVT001833,CUST0078,Dashboard_Viewed,2024-03-15,1284,Web
EVT001834,CUST0091,Dashboard_Viewed,2024-08-18,1291,Web
EVT001835,CUST0101,Export_Downloaded,2024-01-03,3152,API
EVT001836,CUST0015,Export_Downloaded,2024-06-30,2675,Mobile
EVT001837,CUST0117,Integration_Connected,2024-01-10,3382,Mobile
EVT001838,CUST0054,Integration_Connected,2024-05-30,3440,Web
EVT001839,CUST0083,Export_Downloaded,2024-07-14,1364,Web
EVT001840,CUST0190,Report_Generated,2024-04-20,2559,Web
EVT001841,CUST0071,Feature_A_Used,2024-02-08,1025,Web
EVT001842,CUST0186,Invite_Sent,2024-10-30,1954,API
EVT001843,CUST0012,Export_Downloaded,2024-12-18,2923,Web
EVT001844,CUST0072,Export_Downloaded,2024-01-31,445,Web
EVT001845,CUST0088,Integration_Connected,2024-10-02,1543,Web
EVT001846,CUST0073,Feature_A_Used,2024-08-29,580,API
EVT001847,CUST0019,Dashboard_Viewed,2024-07-30,3406,Web
EVT001848,CUST0039,Integration_Connected,2024-10-20,849,Web
EVT001849,CUST0113,Report_Generated,2024-06-16,2375,Web
EVT001850,CUST0170,Integration_Connected,2024-10-12,2205,Mobile
EVT001851,CUST0177,Login,2024-03-12,3192,Mobile
EVT001852,CUST0180,Dashboard_Viewed,2024-07-03,3194,Web
EVT001853,CUST0055,Feature_B_Used,2024-06-13,1948,Web
EVT001854,CUST0093,Dashboard_Viewed,2024-04-11,2805,API
EVT001855,CUST0067,Integration_Connected,2024-11-05,3092,API
EVT001856,CUST0036,Feature_A_Used,2024-11-24,1712,Web
EVT001857,CUST0125,Login,2024-09-27,276,API
EVT001858,CUST0132,Dashboard_Viewed,2024-01-09,2347,Web
EVT001859,CUST0009,Dashboard_Viewed,2024-10-02,2045,Web
EVT001860,CUST0086,Feature_A_Used,2024-02-08,2345,Web
EVT001861,CUST0143,Feature_A_Used,2024-09-29,678,Mobile
EVT001862,CUST0023,Invite_Sent,2024-11-08,2693,API
EVT001863,CUST0193,Feature_A_Used,2024-12-16,1795,Mobile
EVT001864,CUST0120,Invite_Sent,2024-03-18,2694,Web
EVT001865,CUST0047,Dashboard_Viewed,2024-08-20,2191,Mobile
EVT001866,CUST0190,Export_Downloaded,2024-01-11,1674,Web
EVT001867,CUST0002,Export_Downloaded,2024-01-10,64,Web
EVT001868,CUST0110,Feature_B_Used,2024-05-12,3534,Web
EVT001869,CUST0173,Dashboard_Viewed,2024-09-29,1904,Mobile
EVT001870,CUST0052,Dashboard_Viewed,2024-10-22,655,Web
EVT001871,CUST0038,Report_Generated,2024-06-06,773,Web
EVT001872,CUST0137,Login,2024-03-06,2242,Web
EVT001873,CUST0018,Dashboard_Viewed,2024-06-10,972,Mobile
EVT001874,CUST0052,Integration_Connected,2024-03-24,1767,API
EVT001875,CUST0060,Report_Generated,2024-06-30,141,Web
EVT001876,CUST0113,Feature_A_Used,2024-07-11,134,Web
EVT001877,CUST0191,Report_Generated,2024-07-13,231,Web
EVT001878,CUST0103,Report_Generated,2024-04-15,3187,Web
EVT001879,CUST0032,Feature_A_Used,2024-03-30,2105,API
EVT001880,CUST0186,Feature_A_Used,2024-03-24,3129,Web
EVT001881,CUST0126,Dashboard_Viewed,2024-06-11,1730,Web
EVT001882,CUST0024,Dashboard_Viewed,2024-09-01,1075,Web
EVT001883,CUST0117,Login,2024-01-04,1586,Mobile
EVT001884,CUST0103,Feature_A_Used,2024-06-30,1506,API
EVT001885,CUST0017,Export_Downloaded,2024-11-29,1261,Web
EVT001886,CUST0180,Feature_A_Used,2024-11-29,2666,Mobile
EVT001887,CUST0121,Login,2024-05-20,3018,Mobile
EVT001888,CUST0083,Login,2024-03-13,3501,Web
EVT001889,CUST0145,Login,2024-03-06,2154,Web
EVT001890,CUST0178,Invite_Sent,2024-01-20,280,Web
EVT001891,CUST0054,Integration_Connected,2024-07-09,2559,Web
EVT001892,CUST0041,Export_Downloaded,2024-03-29,745,API
EVT001893,CUST0039,Feature_B_Used,2024-07-05,478,Mobile
EVT001894,CUST0008,Invite_Sent,2024-04-14,1283,Web
EVT001895,CUST0096,Integration_Connected,2024-11-14,1345,Web
EVT001896,CUST0007,Dashboard_Viewed,2024-01-15,1957,Web
EVT001897,CUST0037,Export_Downloaded,2024-01-24,2239,Web
EVT001898,CUST0154,Feature_B_Used,2024-03-21,440,Web
EVT001899,CUST0058,Feature_A_Used,2024-08-02,301,Web
EVT001900,CUST0122,Invite_Sent,2024-07-31,3536,API
EVT001901,CUST0113,Feature_B_Used,2024-11-04,3345,Mobile
EVT001902,CUST0080,Invite_Sent,2024-08-28,1082,Web
EVT001903,CUST0169,Dashboard_Viewed,2024-11-10,2767,Mobile
EVT001904,CUST0123,Invite_Sent,2024-10-19,833,Web
EVT001905,CUST0132,Feature_B_Used,2024-03-14,953,Mobile
EVT001906,CUST0191,Feature_A_Used,2024-07-25,1186,API
EVT001907,CUST0027,Report_Generated,2024-04-25,1056,Web
EVT001908,CUST0169,Integration_Connected,2024-06-17,2940,API
EVT001909,CUST0172,Integration_Connected,2024-03-08,1373,Web
EVT001910,CUST0170,Feature_B_Used,2024-10-23,3046,API
EVT001911,CUST0009,Export_Downloaded,2024-11-19,226,Mobile
EVT001912,CUST0047,Login,2024-03-14,2629,Web
EVT001913,CUST0061,Feature_B_Used,2024-07-22,1351,Web
EVT001914,CUST0124,Invite_Sent,2024-06-25,799,Mobile
EVT001915,CUST0148,Export_Downloaded,2024-08-19,909,Web
EVT001916,CUST0068,Invite_Sent,2024-03-01,3081,Web
EVT001917,CUST0197,Dashboard_Viewed,2024-06-21,793,Web
EVT001918,CUST0125,Invite_Sent,2024-12-05,425,Mobile
EVT001919,CUST0088,Integration_Connected,2024-02-02,3232,Web
EVT001920,CUST0165,Login,2024-10-05,547,Web
EVT001921,CUST0118,Feature_A_Used,2024-03-02,2284,Mobile
EVT001922,CUST0033,Dashboard_Viewed,2024-06-06,1883,Web
EVT001923,CUST0022,Feature_B_Used,2024-07-22,3388,API
EVT001924,CUST0131,Report_Generated,2024-03-13,3470,Mobile
EVT001925,CUST0199,Login,2024-04-11,3034,Mobile
EVT001926,CUST0135,Feature_B_Used,2024-10-15,3552,Web
EVT001927,CUST0013,Dashboard_Viewed,2024-10-03,973,Mobile
EVT001928,CUST0136,Feature_B_Used,2024-07-10,680,Web
EVT001929,CUST0043,Report_Generated,2024-03-18,2245,API
EVT001930,CUST0157,Export_Downloaded,2024-04-13,1170,Web
EVT001931,CUST0103,Integration_Connected,2024-07-18,2167,API
EVT001932,CUST0122,Invite_Sent,2024-06-13,587,Mobile
EVT001933,CUST0077,Login,2024-02-08,1059,Mobile
EVT001934,CUST0172,Integration_Connected,2024-04-16,3034,Mobile
EVT001935,CUST0018,Login,2024-07-29,604,Web
EVT001936,CUST0042,Report_Generated,2024-07-19,3250,Web
EVT001937,CUST0108,Export_Downloaded,2024-10-29,822,Web
EVT001938,CUST0090,Feature_A_Used,2024-04-25,1161,Web
EVT001939,CUST0103,Feature_A_Used,2024-10-26,2783,Web
EVT001940,CUST0114,Feature_B_Used,2024-12-10,1158,Mobile
EVT001941,CUST0003,Feature_A_Used,2024-09-23,1304,Web
EVT001942,CUST0198,Invite_Sent,2024-04-28,2735,Web
EVT001943,CUST0032,Invite_Sent,2024-03-19,318,API
EVT001944,CUST0194,Dashboard_Viewed,2024-05-19,197,Web
EVT001945,CUST0066,Feature_A_Used,2024-11-16,1940,Web
EVT001946,CUST0044,Invite_Sent,2024-05-29,950,Web
EVT001947,CUST0023,Dashboard_Viewed,2024-05-03,3590,Mobile
EVT001948,CUST0127,Export_Downloaded,2024-08-03,262,Mobile
EVT001949,CUST0198,Integration_Connected,2024-05-21,1060,Mobile
EVT001950,CUST0085,Export_Downloaded,2024-12-07,3455,Web
EVT001951,CUST0092,Feature_A_Used,2024-01-07,444,Mobile
EVT001952,CUST0125,Report_Generated,2024-10-26,2057,Web
EVT001953,CUST0112,Integration_Connected,2024-02-23,3228,Mobile
EVT001954,CUST0125,Export_Downloaded,2024-11-06,2155,API
EVT001955,CUST0171,Export_Downloaded,2024-01-22,2494,Web
EVT001956,CUST0165,Feature_A_Used,2024-10-21,418,Web
EVT001957,CUST0196,Report_Generated,2024-07-03,2406,Mobile
EVT001958,CUST0155,Export_Downloaded,2024-07-20,2972,Mobile
EVT001959,CUST0089,Invite_Sent,2024-08-23,2378,API
EVT001960,CUST0010,Export_Downloaded,2024-11-17,3079,Mobile
EVT001961,CUST0172,Login,2024-04-20,2352,Web
EVT001962,CUST0162,Dashboard_Viewed,2024-02-20,1227,API
EVT001963,CUST0008,Invite_Sent,2024-05-09,1498,Mobile
EVT001964,CUST0089,Dashboard_Viewed,2024-05-07,1163,Web
EVT001965,CUST0013,Dashboard_Viewed,2024-08-22,2893,API
EVT001966,CUST0068,Feature_B_Used,2024-04-17,2317,Mobile
EVT001967,CUST0141,Dashboard_Viewed,2024-07-24,3115,Web
EVT001968,CUST0045,Invite_Sent,2024-02-15,1397,Web
EVT001969,CUST0138,Report_Generated,2024-06-11,3424,Web
EVT001970,CUST0185,Feature_A_Used,2024-11-23,1693,Web
EVT001971,CUST0128,Feature_B_Used,2024-07-14,858,Web
EVT001972,CUST0182,Invite_Sent,2024-06-28,1410,Mobile
EVT001973,CUST0093,Feature_B_Used,2024-03-27,1352,Web
EVT001974,CUST0049,Integration_Connected,2024-09-16,2898,Mobile
EVT001975,CUST0076,Feature_B_Used,2024-07-22,2563,Mobile
EVT001976,CUST0051,Feature_A_Used,2024-02-16,2944,Web
EVT001977,CUST0170,Export_Downloaded,2024-05-14,627,Mobile
EVT001978,CUST0137,Dashboard_Viewed,2024-07-22,574,API
EVT001979,CUST0027,Integration_Connected,2024-11-10,2365,API
EVT001980,CUST0083,Report_Generated,2024-08-14,3413,Web
EVT001981,CUST0141,Feature_B_Used,2024-12-07,1151,Web
EVT001982,CUST0058,Report_Generated,2024-05-05,955,Web
EVT001983,CUST0056,Feature_B_Used,2024-01-07,1245,Web
EVT001984,CUST0006,Invite_Sent,2024-08-12,1727,Web
EVT001985,CUST0146,Report_Generated,2024-07-30,792,Mobile
EVT001986,CUST0149,Export_Downloaded,2024-11-17,2387,API
EVT001987,CUST0100,Integration_Connected,2024-12-27,3293,API
EVT001988,CUST0068,Export_Downloaded,2024-07-08,1523,API
EVT001989,CUST0061,Dashboard_Viewed,2024-10-03,1492,Web
EVT001990,CUST0178,Feature_B_Used,2024-06-13,3552,Mobile
EVT001991,CUST0180,Report_Generated,2024-10-02,2401,Web
EVT001992,CUST0130,Invite_Sent,2024-10-01,1314,Web
EVT001993,CUST0155,Report_Generated,2024-06-27,2969,Mobile
EVT001994,CUST0142,Report_Generated,2024-08-26,1132,Web
EVT001995,CUST0014,Invite_Sent,2024-11-12,1823,Web
EVT001996,CUST0112,Feature_A_Used,2024-03-28,120,Web
EVT001997,CUST0144,Login,2024-06-26,1982,API
EVT001998,CUST0038,Feature_A_Used,2024-12-15,1481,Web
EVT001999,CUST0185,Integration_Connected,2024-10-18,1062,API
EVT002000,CUST0187,Login,2024-12-31,2478,Web
